starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:03:28 2023	1682903008	1	496	497	481
Sun Apr 30 21:03:27 2023	1682903007	2	495	497	459
Sun Apr 30 21:03:30 2023	1682903010	1	496	497	468
Sun Apr 30 21:03:28 2023	1682903008	0	497	497	474
Sun Apr 30 21:03:30 2023	1682903010	1	496	497	475
Sun Apr 30 21:03:27 2023	1682903007	1	496	497	475
Sun Apr 30 21:03:30 2023	1682903010	1	496	497	474
Sun Apr 30 21:03:28 2023	1682903008	1	496	497	458
Sun Apr 30 21:03:30 2023	1682903010	1	496	497	482
Sun Apr 30 21:03:28 2023	1682903008	0	497	497	480
Sun Apr 30 21:03:29 2023	1682903009	0	497	497	467
Sun Apr 30 21:03:29 2023	1682903009	0	497	497	472
Sun Apr 30 21:03:29 2023	1682903009	1	496	497	471
Sun Apr 30 21:03:30 2023	1682903010	0	497	497	478
Sun Apr 30 21:03:29 2023	1682903009	1	496	497	482
Sun Apr 30 21:03:28 2023	1682903008	1	497	498	480
Sun Apr 30 21:03:28 2023	1682903008	1	497	498	476
Sun Apr 30 21:03:30 2023	1682903010	1	497	498	484
Sun Apr 30 21:03:29 2023	1682903009	0	498	498	480
Sun Apr 30 21:03:30 2023	1682903010	1	497	498	485
Sun Apr 30 21:03:30 2023	1682903010	1	497	498	474
Sun Apr 30 21:03:29 2023	1682903009	1	497	498	485
Sun Apr 30 21:03:29 2023	1682903009	1	497	498	480
Sun Apr 30 21:03:28 2023	1682903008	1	497	498	475
Sun Apr 30 21:03:28 2023	1682903008	0	498	498	473
Sun Apr 30 21:03:27 2023	1682903007	1	497	498	464
Sun Apr 30 21:03:29 2023	1682903009	0	498	498	478
Sun Apr 30 21:03:30 2023	1682903010	1	497	498	473
Sun Apr 30 21:03:30 2023	1682903010	0	498	498	473
Sun Apr 30 21:03:30 2023	1682903010	1	498	499	482
Sun Apr 30 21:03:29 2023	1682903009	1	498	499	477
Sun Apr 30 21:03:30 2023	1682903010	1	498	499	469
Sun Apr 30 21:03:28 2023	1682903008	0	499	499	482
Sun Apr 30 21:03:29 2023	1682903009	1	498	499	479
Sun Apr 30 21:03:29 2023	1682903009	1	498	499	478
Sun Apr 30 21:03:29 2023	1682903009	0	499	499	485
Sun Apr 30 21:03:29 2023	1682903009	1	498	499	486
Sun Apr 30 21:03:30 2023	1682903010	1	498	499	482
Sun Apr 30 21:03:28 2023	1682903008	0	499	499	456
Sun Apr 30 21:03:30 2023	1682903010	1	498	499	479
Sun Apr 30 21:03:29 2023	1682903009	1	498	500	473
Sun Apr 30 21:03:30 2023	1682903010	1	499	500	477
Sun Apr 30 21:03:30 2023	1682903010	0	500	500	471
Sun Apr 30 21:03:29 2023	1682903009	1	499	500	480
Sun Apr 30 21:03:29 2023	1682903009	0	500	500	484
Sun Apr 30 21:03:27 2023	1682903007	1	499	500	479
Sun Apr 30 21:03:27 2023	1682903007	2	498	500	472
Sun Apr 30 21:03:30 2023	1682903010	1	499	500	480
Sun Apr 30 21:03:30 2023	1682903010	1	499	500	483
Sun Apr 30 21:03:29 2023	1682903009	1	499	500	477
Sun Apr 30 21:03:30 2023	1682903010	1	499	500	487
Sun Apr 30 21:03:29 2023	1682903009	1	499	500	487
Sun Apr 30 21:03:29 2023	1682903009	0	500	500	484
Sun Apr 30 21:03:30 2023	1682903010	1	500	501	485
